25517,Blairstown,US,IA,city,municipality,"Blairstown, IA",#N/A
25518,Garrison,US,IA,city,municipality,"Garrison, IA",#N/A
25519,Keystone,US,IA,city,municipality,"Keystone, IA",#N/A
25520,Luzerne,US,IA,city,municipality,"Luzerne, IA",#N/A
25521,Mount Auburn,US,IA,city,municipality,"Mount Auburn, IA",#N/A
25522,Newhall,US,IA,city,municipality,"Newhall, IA",#N/A
25523,Norway,US,IA,city,municipality,"Norway, IA",#N/A
25524,Shellsburg,US,IA,city,municipality,"Shellsburg, IA",shellsburg.com/
25525,Urbana,US,IA,city,municipality,"Urbana, IA",urbanaiowa.com/
25526,Van Horne,US,IA,city,municipality,"Van Horne, IA",#N/A
25527,Vinton,US,IA,city,municipality,"Vinton, IA",#N/A
25528,Walford,US,IA,city,municipality,"Walford, IA",cityofwalford.com/
25529,Cedar Falls,US,IA,city,municipality,"Cedar Falls, IA",ci.cedar-falls.ia.us/
25530,Dunkerton,US,IA,city,municipality,"Dunkerton, IA",#N/A
25531,Elk Run Heights,US,IA,city,municipality,"Elk Run Heights, IA",#N/A
25532,Evansdale,US,IA,city,municipality,"Evansdale, IA",http://evansdale.govoffice.com/
25533,Gilbertville,US,IA,city,municipality,"Gilbertville, IA",#N/A
25534,Hudson,US,IA,city,municipality,"Hudson, IA",cityofhudsonia.com/
25535,La Porte City,US,IA,city,municipality,"La Porte City, IA",#N/A
25536,Raymond,US,IA,city,municipality,"Raymond, IA",#N/A
25537,Waterloo,US,IA,city,municipality,"Waterloo, IA",ci.waterloo.ia.us/
25538,Beaver,US,IA,city,municipality,"Beaver, IA",#N/A
25539,Berkley,US,IA,city,municipality,"Berkley, IA",#N/A
25540,Boone,US,IA,city,municipality,"Boone, IA",boonegov.com/
25541,Boxholm,US,IA,city,municipality,"Boxholm, IA",#N/A
25542,Fraser,US,IA,city,municipality,"Fraser, IA",#N/A
25543,Luther,US,IA,city,municipality,"Luther, IA",#N/A
25544,Madrid,US,IA,city,municipality,"Madrid, IA",madridiowa.org/
25545,Ogden,US,IA,city,municipality,"Ogden, IA",#N/A
25546,Pilot Mound,US,IA,city,municipality,"Pilot Mound, IA",#N/A
25547,Denver,US,IA,city,municipality,"Denver, IA",cityofdenveriowa.com/
25548,Frederika,US,IA,city,municipality,"Frederika, IA",#N/A
25549,Janesville,US,IA,city,municipality,"Janesville, IA",#N/A
25550,Plainfield,US,IA,city,municipality,"Plainfield, IA",#N/A
25551,Readlyn,US,IA,city,municipality,"Readlyn, IA",#N/A
25552,Sumner City,US,IA,city,municipality,"Sumner City, IA",mysumneriowa.com/
25553,Tripoli,US,IA,city,municipality,"Tripoli, IA",#N/A
25554,Waverly,US,IA,city,municipality,"Waverly, IA",http://city.waverlyia.com/
25555,Aurora,US,IA,city,municipality,"Aurora, IA",#N/A
25556,Brandon,US,IA,city,municipality,"Brandon, IA",#N/A
25557,Fairbank,US,IA,city,municipality,"Fairbank, IA",#N/A
25558,Hazleton,US,IA,city,municipality,"Hazleton, IA",#N/A
25559,Independence,US,IA,city,municipality,"Independence, IA",independenceia.com/
25560,Jesup,US,IA,city,municipality,"Jesup, IA",jesupiowa.com/
25561,Lamont,US,IA,city,municipality,"Lamont, IA",#N/A
25562,Quasqueton,US,IA,city,municipality,"Quasqueton, IA",#N/A
25563,Rowley,US,IA,city,municipality,"Rowley, IA",#N/A
25564,Stanley,US,IA,city,municipality,"Stanley, IA",#N/A
25565,Winthrop,US,IA,city,municipality,"Winthrop, IA",#N/A
25566,Albert City,US,IA,city,municipality,"Albert City, IA",#N/A
25567,Alta,US,IA,city,municipality,"Alta, IA",#N/A
25568,Lakeside,US,IA,city,municipality,"Lakeside, IA",#N/A
25569,Linn Grove,US,IA,city,municipality,"Linn Grove, IA",#N/A
25570,Marathon,US,IA,city,municipality,"Marathon, IA",#N/A
25571,Newell,US,IA,city,municipality,"Newell, IA",#N/A
25572,Rembrandt,US,IA,city,municipality,"Rembrandt, IA",#N/A
25573,Sioux Rapids,US,IA,city,municipality,"Sioux Rapids, IA",#N/A
25574,Storm Lake,US,IA,city,municipality,"Storm Lake, IA",stormlake.org/
25575,Truesdale,US,IA,city,municipality,"Truesdale, IA",#N/A
25576,Allison,US,IA,city,municipality,"Allison, IA",#N/A
25577,Aplington,US,IA,city,municipality,"Aplington, IA",#N/A
25578,Aredale,US,IA,city,municipality,"Aredale, IA",#N/A
25579,Bristow,US,IA,city,municipality,"Bristow, IA",#N/A
25580,Clarksville,US,IA,city,municipality,"Clarksville, IA",clarksvilleiowa.com/
25581,Dumont,US,IA,city,municipality,"Dumont, IA",#N/A
25582,Greene,US,IA,city,municipality,"Greene, IA",#N/A
25583,New Hartford,US,IA,city,municipality,"New Hartford, IA",#N/A
25584,Parkersburg,US,IA,city,municipality,"Parkersburg, IA",parkersburgia.com/
25585,Shell Rock,US,IA,city,municipality,"Shell Rock, IA",shellrockiowa.org/
25586,Farnhamville,US,IA,city,municipality,"Farnhamville, IA",#N/A
25587,Jolley,US,IA,city,municipality,"Jolley, IA",#N/A
25588,Knierim,US,IA,city,municipality,"Knierim, IA",#N/A
25589,Lake City,US,IA,city,municipality,"Lake City, IA",lakecityiowa.com/
25590,Lohrville,US,IA,city,municipality,"Lohrville, IA",#N/A
25591,Manson,US,IA,city,municipality,"Manson, IA",mansoniowa.com/
25592,Pomeroy,US,IA,city,municipality,"Pomeroy, IA",#N/A
25593,Rinard,US,IA,city,municipality,"Rinard, IA",#N/A
25594,Rockwell City,US,IA,city,municipality,"Rockwell City, IA",#N/A
25595,Somers,US,IA,city,municipality,"Somers, IA",#N/A
25596,Yetter,US,IA,city,municipality,"Yetter, IA",#N/A
25597,Arcadia,US,IA,city,municipality,"Arcadia, IA",#N/A
25598,Breda,US,IA,city,municipality,"Breda, IA",#N/A
25599,Carroll,US,IA,city,municipality,"Carroll, IA",cityofcarroll.com/
25600,Coon Rapids,US,IA,city,municipality,"Coon Rapids, IA",#N/A
25601,Dedham,US,IA,city,municipality,"Dedham, IA",#N/A
25602,Glidden,US,IA,city,municipality,"Glidden, IA",cityofglidden.org
25603,Halbur,US,IA,city,municipality,"Halbur, IA",#N/A
25604,Lanesboro,US,IA,city,municipality,"Lanesboro, IA",#N/A
25605,Lidderdale,US,IA,city,municipality,"Lidderdale, IA",#N/A
25606,Manning,US,IA,city,municipality,"Manning, IA",#N/A
25607,Ralston,US,IA,city,municipality,"Ralston, IA",#N/A
25608,Templeton,US,IA,city,municipality,"Templeton, IA",#N/A
25609,Willey,US,IA,city,municipality,"Willey, IA",#N/A
25610,Anita,US,IA,city,municipality,"Anita, IA",anitaiowa.com
25611,Atlantic,US,IA,city,municipality,"Atlantic, IA",cityofatlantic.com/
25612,Cumberland,US,IA,city,municipality,"Cumberland, IA",#N/A
25613,Griswold,US,IA,city,municipality,"Griswold, IA",#N/A
25614,Lewis,US,IA,city,municipality,"Lewis, IA",#N/A
25615,Marne,US,IA,city,municipality,"Marne, IA",#N/A
25616,Massena,US,IA,city,municipality,"Massena, IA",#N/A
25617,Wiota,US,IA,city,municipality,"Wiota, IA",#N/A
25618,Bennett,US,IA,city,municipality,"Bennett, IA",#N/A
25619,Clarence,US,IA,city,municipality,"Clarence, IA",#N/A
25620,Durant,US,IA,city,municipality,"Durant, IA",#N/A
25621,Lowden,US,IA,city,municipality,"Lowden, IA",#N/A
25622,Mechanicsville,US,IA,city,municipality,"Mechanicsville, IA",#N/A
25623,Stanwood,US,IA,city,municipality,"Stanwood, IA",#N/A
25624,Tipton,US,IA,city,municipality,"Tipton, IA",#N/A
25625,West Branch,US,IA,city,municipality,"West Branch, IA",#N/A
25626,Clear Lake,US,IA,city,municipality,"Clear Lake, IA",cityofclearlake.com/
25627,Dougherty,US,IA,city,municipality,"Dougherty, IA",#N/A
25628,Mason City,US,IA,city,municipality,"Mason City, IA",masoncity.net/
25629,Meservey,US,IA,city,municipality,"Meservey, IA",#N/A
25630,Plymouth,US,IA,city,municipality,"Plymouth, IA",#N/A
25631,Rock Falls,US,IA,city,municipality,"Rock Falls, IA",#N/A
25632,Rockwell,US,IA,city,municipality,"Rockwell, IA",#N/A
25633,Swaledale,US,IA,city,municipality,"Swaledale, IA",#N/A
25634,Thornton,US,IA,city,municipality,"Thornton, IA",#N/A
25635,Ventura,US,IA,city,municipality,"Ventura, IA",#N/A
25636,Aurelia,US,IA,city,municipality,"Aurelia, IA",#N/A
25637,Cherokee,US,IA,city,municipality,"Cherokee, IA",cherokeeiowa.net/
25638,Cleghorn,US,IA,city,municipality,"Cleghorn, IA",#N/A
25639,Larrabee,US,IA,city,municipality,"Larrabee, IA",#N/A
25640,Marcus,US,IA,city,municipality,"Marcus, IA",marcusiowa.com/
25641,Meriden,US,IA,city,municipality,"Meriden, IA",#N/A
25642,Quimby,US,IA,city,municipality,"Quimby, IA",#N/A
25643,Washta,US,IA,city,municipality,"Washta, IA",#N/A
25644,Alta Vista,US,IA,city,municipality,"Alta Vista, IA",#N/A
25645,Bassett,US,IA,city,municipality,"Bassett, IA",#N/A
25646,Fredericksburg,US,IA,city,municipality,"Fredericksburg, IA",#N/A
25647,Ionia,US,IA,city,municipality,"Ionia, IA",#N/A
25648,Lawler,US,IA,city,municipality,"Lawler, IA",#N/A
25649,Nashua,US,IA,city,municipality,"Nashua, IA",#N/A
25650,New Hampton,US,IA,city,municipality,"New Hampton, IA",#N/A
25651,North Washington,US,IA,city,municipality,"North Washington, IA",#N/A
25652,Murray,US,IA,city,municipality,"Murray, IA",#N/A
25653,Osceola,US,IA,city,municipality,"Osceola, IA",osceolaia.govoffice2.com/
25654,Woodburn,US,IA,city,municipality,"Woodburn, IA",#N/A
25655,Dickens,US,IA,city,municipality,"Dickens, IA",#N/A
25656,Everly,US,IA,city,municipality,"Everly, IA",#N/A
25657,Fostoria,US,IA,city,municipality,"Fostoria, IA",#N/A
25658,Greenville,US,IA,city,municipality,"Greenville, IA",#N/A
25659,Peterson,US,IA,city,municipality,"Peterson, IA",#N/A
25660,Rossie,US,IA,city,municipality,"Rossie, IA",#N/A
25661,Royal,US,IA,city,municipality,"Royal, IA",#N/A
25662,Spencer,US,IA,city,municipality,"Spencer, IA",spenceriowacity.com/
25663,Webb,US,IA,city,municipality,"Webb, IA",#N/A
25664,Gillett Grove,US,IA,city,municipality,"Gillett Grove, IA",#N/A
25665,Clayton,US,IA,city,municipality,"Clayton, IA",#N/A
25666,Elkader,US,IA,city,municipality,"Elkader, IA",elkader-iowa.com/
25667,Elkport,US,IA,city,municipality,"Elkport, IA",#N/A
25668,Farmersburg,US,IA,city,municipality,"Farmersburg, IA",#N/A
25669,Garber,US,IA,city,municipality,"Garber, IA",#N/A
25670,Garnavillo,US,IA,city,municipality,"Garnavillo, IA",#N/A
25671,Guttenberg,US,IA,city,municipality,"Guttenberg, IA",#N/A
25672,Luana,US,IA,city,municipality,"Luana, IA",#N/A
25673,Marquette,US,IA,city,municipality,"Marquette, IA",#N/A
25674,Mcgregor,US,IA,city,municipality,"Mcgregor, IA",#N/A
25675,Monona,US,IA,city,municipality,"Monona, IA",mononaiowa.com/
25676,North Buena Vista,US,IA,city,municipality,"North Buena Vista, IA",#N/A
25677,Osterdock,US,IA,city,municipality,"Osterdock, IA",#N/A
25678,St Olaf,US,IA,city,municipality,"St Olaf, IA",#N/A
25679,Strawberry Point,US,IA,city,municipality,"Strawberry Point, IA",strawberrypt.com
25680,Volga,US,IA,city,municipality,"Volga, IA",#N/A
25681,Millville,US,IA,city,municipality,"Millville, IA",#N/A
25682,Andover,US,IA,city,municipality,"Andover, IA",#N/A
25683,Calamus,US,IA,city,municipality,"Calamus, IA",#N/A
25684,Camanche,US,IA,city,municipality,"Camanche, IA",#N/A
25685,Charlotte,US,IA,city,municipality,"Charlotte, IA",#N/A
25686,Clinton,US,IA,city,municipality,"Clinton, IA",#N/A
25687,Delmar,US,IA,city,municipality,"Delmar, IA",#N/A
25688,De Witt,US,IA,city,municipality,"De Witt, IA",#N/A
25689,Goose Lake,US,IA,city,municipality,"Goose Lake, IA",#N/A
25690,Grand Mound,US,IA,city,municipality,"Grand Mound, IA",#N/A
25691,Lost Nation,US,IA,city,municipality,"Lost Nation, IA",#N/A
25692,Low Moor,US,IA,city,municipality,"Low Moor, IA",#N/A
25693,Toronto,US,IA,city,municipality,"Toronto, IA",#N/A
25694,Welton,US,IA,city,municipality,"Welton, IA",#N/A
25695,Wheatland,US,IA,city,municipality,"Wheatland, IA",#N/A
25696,Arion,US,IA,city,municipality,"Arion, IA",#N/A
25697,Aspinwall,US,IA,city,municipality,"Aspinwall, IA",#N/A
25698,Buck Grove,US,IA,city,municipality,"Buck Grove, IA",#N/A
25699,Charter Oak,US,IA,city,municipality,"Charter Oak, IA",#N/A
25700,Deloit,US,IA,city,municipality,"Deloit, IA",#N/A
25701,Denison,US,IA,city,municipality,"Denison, IA",denisonia.com/
25702,Dow City,US,IA,city,municipality,"Dow City, IA",#N/A
25703,Kiron,US,IA,city,municipality,"Kiron, IA",#N/A
25704,Manilla,US,IA,city,municipality,"Manilla, IA",#N/A
25705,Ricketts,US,IA,city,municipality,"Ricketts, IA",#N/A
25706,Schleswig,US,IA,city,municipality,"Schleswig, IA",#N/A
25707,Vail,US,IA,city,municipality,"Vail, IA",#N/A
25708,Westside,US,IA,city,municipality,"Westside, IA",#N/A
25709,Adel,US,IA,city,municipality,"Adel, IA",http://adeliowa.org/default.page
25710,Bouton,US,IA,city,municipality,"Bouton, IA",#N/A
25711,Dallas Center,US,IA,city,municipality,"Dallas Center, IA",dallascenter.com/
25712,Dawson,US,IA,city,municipality,"Dawson, IA",#N/A
25713,De Soto,US,IA,city,municipality,"De Soto, IA",#N/A
25714,Dexter,US,IA,city,municipality,"Dexter, IA",#N/A
25715,Granger,US,IA,city,municipality,"Granger, IA",GRANGERIOWA.GOV
25716,Linden,US,IA,city,municipality,"Linden, IA",#N/A
25717,Minburn,US,IA,city,municipality,"Minburn, IA",#N/A
25718,Perry,US,IA,city,municipality,"Perry, IA",#N/A
25719,Redfield,US,IA,city,municipality,"Redfield, IA",#N/A
25720,Van Meter,US,IA,city,municipality,"Van Meter, IA",VANMETERIA.GOV
25721,Waukee,US,IA,city,municipality,"Waukee, IA",waukee.org/
25722,Woodward,US,IA,city,municipality,"Woodward, IA",http://woodwardia.org/
25723,Bloomfield,US,IA,city,municipality,"Bloomfield, IA",#N/A
25724,Drakesville,US,IA,city,municipality,"Drakesville, IA",#N/A
25725,Floris,US,IA,city,municipality,"Floris, IA",#N/A
25726,Pulaski,US,IA,city,municipality,"Pulaski, IA",#N/A
25727,Davis City,US,IA,city,municipality,"Davis City, IA",#N/A
25728,Decatur City,US,IA,city,municipality,"Decatur City, IA",#N/A
25729,Garden Grove,US,IA,city,municipality,"Garden Grove, IA",#N/A
25730,Grand River,US,IA,city,municipality,"Grand River, IA",#N/A
25731,Lamoni,US,IA,city,municipality,"Lamoni, IA",lamoni-iowa.com/
25732,Leon,US,IA,city,municipality,"Leon, IA",leoniowa.org/
25733,Le Roy,US,IA,city,municipality,"Le Roy, IA",#N/A
25734,Pleasanton,US,IA,city,municipality,"Pleasanton, IA",#N/A
25735,Van Wert,US,IA,city,municipality,"Van Wert, IA",#N/A
25736,Weldon,US,IA,city,municipality,"Weldon, IA",#N/A
25737,Colesburg,US,IA,city,municipality,"Colesburg, IA",#N/A
25738,Delaware,US,IA,city,municipality,"Delaware, IA",#N/A
25739,Delhi,US,IA,city,municipality,"Delhi, IA",#N/A
25740,Dundee,US,IA,city,municipality,"Dundee, IA",#N/A
25741,Earlville,US,IA,city,municipality,"Earlville, IA",#N/A
25742,Edgewood,US,IA,city,municipality,"Edgewood, IA",#N/A
25743,Greeley,US,IA,city,municipality,"Greeley, IA",#N/A
25744,Hopkinton,US,IA,city,municipality,"Hopkinton, IA",#N/A
25745,Manchester,US,IA,city,municipality,"Manchester, IA",manchester-ia.org/
25746,Masonville,US,IA,city,municipality,"Masonville, IA",#N/A
25747,Ryan,US,IA,city,municipality,"Ryan, IA",#N/A
25748,Burlington,US,IA,city,municipality,"Burlington, IA",burlingtoniowa.org/2170/Finance
25749,Danville,US,IA,city,municipality,"Danville, IA",#N/A
25750,Mediapolis,US,IA,city,municipality,"Mediapolis, IA",#N/A
25751,Middletown,US,IA,city,municipality,"Middletown, IA",#N/A
25752,West Burlington,US,IA,city,municipality,"West Burlington, IA",#N/A
25753,Arnolds Park,US,IA,city,municipality,"Arnolds Park, IA",http://arnoldsparkcity.com/
25754,Lake Park,US,IA,city,municipality,"Lake Park, IA",lakeparkia.com/
25755,Milford,US,IA,city,municipality,"Milford, IA",milford.ia.us/
25756,Okoboji,US,IA,city,municipality,"Okoboji, IA",#N/A
25757,Orleans,US,IA,city,municipality,"Orleans, IA",#N/A
25758,Spirit Lake,US,IA,city,municipality,"Spirit Lake, IA",#N/A
25759,Superior,US,IA,city,municipality,"Superior, IA",#N/A
25760,Terril,US,IA,city,municipality,"Terril, IA",#N/A
25761,Wahpeton,US,IA,city,municipality,"Wahpeton, IA",#N/A
25762,West Okoboji,US,IA,city,municipality,"West Okoboji, IA",#N/A
25763,Asbury,US,IA,city,municipality,"Asbury, IA",#N/A
25764,Balltown,US,IA,city,municipality,"Balltown, IA",#N/A
25765,Bankston,US,IA,city,municipality,"Bankston, IA",#N/A
25766,Bernard,US,IA,city,municipality,"Bernard, IA",#N/A
25767,Cascade,US,IA,city,municipality,"Cascade, IA",#N/A
25768,Centralia,US,IA,city,municipality,"Centralia, IA",#N/A
25769,Dubuque,US,IA,city,municipality,"Dubuque, IA",cityofdubuque.org/
25770,Durango,US,IA,city,municipality,"Durango, IA",#N/A
25771,Dyersville,US,IA,city,municipality,"Dyersville, IA",#N/A
25772,Epworth,US,IA,city,municipality,"Epworth, IA",epworthiowa.org/
25773,Farley,US,IA,city,municipality,"Farley, IA",farleyiowa.com/
25774,Graf,US,IA,city,municipality,"Graf, IA",#N/A
25775,Holy Cross,US,IA,city,municipality,"Holy Cross, IA",#N/A
25776,Luxemburg,US,IA,city,municipality,"Luxemburg, IA",#N/A
25777,New Vienna,US,IA,city,municipality,"New Vienna, IA",#N/A
25778,Peosta,US,IA,city,municipality,"Peosta, IA",#N/A
25779,Sageville,US,IA,city,municipality,"Sageville, IA",#N/A
25780,Sherrill,US,IA,city,municipality,"Sherrill, IA",#N/A
25781,Worthington,US,IA,city,municipality,"Worthington, IA",#N/A
25782,Zwingle,US,IA,city,municipality,"Zwingle, IA",#N/A
25783,Rickardsville,US,IA,city,municipality,"Rickardsville, IA",#N/A
25784,Armstrong,US,IA,city,municipality,"Armstrong, IA",#N/A
25785,Dolliver,US,IA,city,municipality,"Dolliver, IA",#N/A
25786,Estherville,US,IA,city,municipality,"Estherville, IA",#N/A
25787,Gruver,US,IA,city,municipality,"Gruver, IA",#N/A
25788,Ringsted,US,IA,city,municipality,"Ringsted, IA",#N/A
25789,Wallingford,US,IA,city,municipality,"Wallingford, IA",#N/A
25790,Arlington,US,IA,city,municipality,"Arlington, IA",#N/A
25791,Clermont,US,IA,city,municipality,"Clermont, IA",#N/A
25792,Elgin,US,IA,city,municipality,"Elgin, IA",#N/A
25793,Fayette,US,IA,city,municipality,"Fayette, IA",fayetteia.com/
25794,Hawkeye,US,IA,city,municipality,"Hawkeye, IA",#N/A
25795,Maynard,US,IA,city,municipality,"Maynard, IA",#N/A
25796,Oelwein,US,IA,city,municipality,"Oelwein, IA",cityofoelwein.org/
25797,Randalia,US,IA,city,municipality,"Randalia, IA",#N/A
25798,St Lucas,US,IA,city,municipality,"St Lucas, IA",#N/A
25799,Wadena,US,IA,city,municipality,"Wadena, IA",#N/A
25800,Waucoma,US,IA,city,municipality,"Waucoma, IA",#N/A
25801,Westgate,US,IA,city,municipality,"Westgate, IA",#N/A
25802,West Union,US,IA,city,municipality,"West Union, IA",westunion.com/
25803,Charles City,US,IA,city,municipality,"Charles City, IA",#N/A
25804,Colwell,US,IA,city,municipality,"Colwell, IA",#N/A
25805,Floyd,US,IA,city,municipality,"Floyd, IA",#N/A
25806,Marble Rock,US,IA,city,municipality,"Marble Rock, IA",#N/A
25807,Nora Springs,US,IA,city,municipality,"Nora Springs, IA",#N/A
25808,Rockford,US,IA,city,municipality,"Rockford, IA",#N/A
